,question_id,corpus_id
1656,a701f4408c9dd3f4d73f4979e8fcb48b,49/2019/nđ-cp_13
1657,1af9b014fe3e8156e1e5ff8ea9149f16,03/2020/tt-bgdđt_5
1658,6815c03dc0c3498c80d6f653d63a9fda,66/2019/nđ-cp_28
1659,fdcf23389cfcedcb5a1964917884d349,100/2019/nđ-cp_5
1660,b85c81dacc2fcb0b4aca9a94a94c8b05,23/2012/tt-bkhcn_10
1661,851a826f591dd410a31733f45ff0f235,35/2019/tt-bgtvt_6
1662,59e1e2625b046d07a46287c6abf3ab25,11/2017/tt-btnmt_12
1663,59e1e2625b046d07a46287c6abf3ab25,33/2015/tt-bca_8
1664,7c15ab28e31040455f40fbe891dc8405,19/2010/tt-btnmt_14
1665,1eb074da6edd4e778c5dfb50b84132c7,100/2019/nđ-cp_17
1666,af2e16232d26f7da5acb7e20bf0e8f79,45/2020/nđ-cp_10
1667,25552572230fd90ddcb19764eb0da6a8,28/2018/tt-btc_8
1668,87eb39f8ff392e01353e458db99c1b18,82/2018/nđ-cp_2
1669,fb2a1323d8cf5b65008a43b37ef5f111,33/2019/tt-bgtvt_11
1670,907eb8075eb46caa321ef634ff9cd7c5,06/2016/tt-bxd_8
1671,cb75d8fd35e0e54c20a0592142fe42e5,05/1999/nđ-cp_3
1672,73315455ab70d7e53412418e8434c531,94/2019/nđ-cp_2
1673,1ed6a28f23fee442dfaeeb9c9f9c814f,100/2019/nđ-cp_5
1674,171f240dce4e37ca363e123e7201e949,12/2012/qh13_5
1675,578af852c90631446ee320776469dbe4,31/2019/nđ-cp_4
1676,2656195cb2c393d74d85957aae6afda4,31/2018/nđ-cp_13
1677,3b9e0baee471c30f09c048abb4f9fabd,22/2020/tt-bgdđt_3
1678,894350072c8a31ef0059c2bad606f6e9,35/2019/nđ-cp_12
1679,17dc5678938a81cb2ee3a54145a8f80b,40/2016/nđ-cp_17
1680,17dc5678938a81cb2ee3a54145a8f80b,40/2016/nđ-cp_16
1681,17dc5678938a81cb2ee3a54145a8f80b,49/2017/tt-btnmt_17
1682,283611448213c109a283440909be2283,88/2018/nđ-cp_1
1683,ea3aa5fc8784e2bf07377021de90ac0f,55/2019/tt-btc_7
1684,8be6313c7b6d00b61ee6d33baac22859,21/2020/tt-bgdđt_12
1685,c7038969b0b8f50ee1bd0ed75576dfa7,97/2018/nđ-cp_39
1686,bcb58f7d83453ac63758aaff62c53dce,10/2017/qh14_9
1687,3cf73260a4e2bfe9c195494afa3896a2,72/2020/nđ-cp_8
1688,d996b0aa1614ab878df51ae38b321e93,100/2019/nđ-cp_11
1689,085b2072801e92842ca695b078c7a2cf,04/2021/nđ-cp_15
1690,37e70254f575bf83e1e37b8ba43579d7,09/2019/tt-nhnn_6
1691,37e70254f575bf83e1e37b8ba43579d7,09/2019/nđ-cp_13
1692,c4cf7f3109ed1922bf685a9acc5ba979,100/2019/nđ-cp_12
1693,23d7532cd82b1b44a061e84e9cbb3758,44/2020/nđ-cp_27
1694,7c95f6ee9c86cc5c8248e19e47d0510a,91/2015/qh13_286
1695,5e6940f8bb5eef76fab101946c68866d,65/2018/nđ-cp_13
1696,01191d25556225e3961e0b4a76567c07,02/2018/tt-tandtc_3
1697,e19c9b4a9ba84497db8b350337d8379b,43/2020/nđ-cp_7
1698,11f7688abb848aad1f19a3107a95f88d,183/2016/tt-btc_4
1699,71490b85de1d8311ea1e624dc146c2d2,221/2013/nđ-cp_29
1700,fcbe854b40bb1e1812b9d81b02c3612c,100/2019/nđ-cp_5
1701,56c5e4878ccc8d5983b6113c3d8c46e6,101/2015/qh13_110
1702,1a99570e8b6706d10bf1149b789cd2ac,44/2020/nđ-cp_14
1703,c7473d3e4ed011c5b9f30b2dc57cf32c,76/2019/nđ-cp_4
1704,a07f1218234d91d909bac4c2f61b3d1e,01/2021/tt-btp_7
1705,8215cd70c16861ba2109160dbde29072,100/2019/nđ-cp_5
1706,4deab79f186c427bfc704cf90377dae9,19/2020/qđ-ttg_18
1707,9a5608962d3aede4c64db692ef3f3198,15/2019/tt-byt_38
1708,f3a51cb33e75749c6e9a374cfc624e47,58/2010/qh12_3
1709,fca89828837356c9bc3f1dad29bd21b4,30/2020/nđ-cp_2
1710,ae2d62fa7808659fbbd8f4136ef6582a,100/2019/nđ-cp_6
1711,d1f4e4d57ef6393d8ccfb80e81a370a4,49/2020/nđ-cp_7
1712,69d00f1a68caeb9a87bb347436352e73,09/2019/tt-nhnn_11
1713,555d0ca37ccd267c466f25f0bd72bcf8,100/2019/nđ-cp_6
1714,3f5ea4b4a81f0a217b72eb45c60cba7a,52/2017/tt-byt_4
1715,fee300154d0d8022c37576b0483d53a1,28/2018/tt-blđtbxh_5
1716,a734d99f16edcccc873f9a5cc3b33127,43/2019/qh14_31
1717,b5c72d7693ab8215ff0105cdda086b56,10/2020/nđ-cp_6
1718,9085c89466f2e3e3d57ba5435490aa8c,03/2020/qđ-ttg_28
1719,77a0327df288d8eb223123499bfb10b5,09/2019/nđ-cp_3
1720,7915d5aea608cb3209e0294b31df9109,42/2019/nđ-cp_55
1721,5fce69fc5edcd68aae1b3d9392bf5f63,109/2009/nđ-cp_3
1722,2ae56b23a0c8b740b486191f2b8c77d9,45/2020/nđ-cp_25
1723,02a0f8f38d832b429f2cabf6ef2c7f04,01/2020/tt-tandtc_27
1724,aa290a61cad55545c5bb1feb3ccdf318,15/2020/nđ-cp_8
1725,1b9aefd60ed95e9a9ddf12ef0f9d5a13,15/2018/tt-bct_6
1726,1b9aefd60ed95e9a9ddf12ef0f9d5a13,31/2018/nđ-cp_29
1727,807198641ae4c1a5a4fe597047cdf69f,91/2015/qh13_459
1728,c1d902550fdcacf5bf6bf17bfb1d36d3,100/2019/nđ-cp_62
1729,ef43c68e911e19dd0920a9e9a147afd4,01/2016/qđ-ttg_6
1730,a7aca009345c3084ed81abecf8cc58ac,100/2019/nđ-cp_15
1731,001326d55579ac49a249521530c85e75,59/2019/nđ-cp_24
1732,5dfdd9e3a30365b8ab68c2dbb973928f,43/2019/qh14_42
1733,27da3eb4125caa93ad1889157aec80da,58/2010/qh12_3
1734,6c6e1700a0ffe1297bd2d7bb50b83ac3,100/2019/nđ-cp_5
1735,12f6f4d5319c4f664fff7f84ba4584bd,51/2014/qh13_5
1736,12f6f4d5319c4f664fff7f84ba4584bd,51/2014/qh13_4
1737,90738f1dd642933b165470264314bbaa,169/2013/ttlt-btc-btttt_8
1738,2970d9e9d3244aba7c668149a2ee7503,82/2020/nđ-cp_10
1739,fffc6080bc6cb65ccbe92d7c1d54c091,13/2020/nđ-cp_21
1740,7162258f73a9ad0f25d6128d1a6f62f3,58/2010/qh12_36
1741,e452c7009f5d9e4f6f32bdbde7c9757c,12/2015/qđ-ttg_4
1742,4520b6b49bb0c34a8544b576d17ca52c,07/2020/tt-btc_12
1743,bc8e93a81d4a03fc783ad5916da33829,48/2018/tt-nhnn_8
1744,2543327f048136c702a2e288ec257389,24/2018/tt-bnnptnt_3
1745,afba297cfc2f378cf24026ebe3c07433,08/2020/nđ-cp_14
1746,b71cab4193e771712da32044f6f1b2c6,78/2020/tt-btc_4
1747,69c9e96e5d3afb772d0ac8e0338b6443,49/2020/nđ-cp_15
1748,8de6838134c98b1c22d49fa5fe3131e5,09/2016/ttlt-bgdđt-btc-blđtbxh_7
1749,4104f2e0da7c5c25d1e7678fcd8e3bb3,04/2020/tt-btttt_9
1750,923f912cef3e4fb5953683a1ca005cc8,16/2020/tt-bqp_40
1751,52bda9b21e273f19922ae9391ee5c512,96/2018/nđ-cp_7
1752,cdf40c3c2bade2c10c7f90e1d9d2b8ea,88/2019/nđ-cp_41
1753,449134f8fc79268f7f19e89d0b313e7b,37/2018/tt-blđtbxh_8
1754,1f3bcddef86be0dd3db36f1c2d42fa8f,04/2017/tt-btnmt_3
1755,8d7ce16e676780b5905d81ce032cc963,100/2019/nđ-cp_9
1756,785ae3da85d7a085ce41f71c121a9e85,121/2020/tt-btc_11
1757,c43821ebfd8a271b997a26bcc214a67f,11/2019/tt-blđtbxh_13
1758,b50e6960ba78df04cd3361ec58cc028d,27/2016/tt-bxd_14
1759,4c0d215f76bfcac0a2d100443c09ec17,26/2018/tt-btnmt_17
1760,769062aaf149c8a0a6d40357ddb0c0d3,06/2019/nđ-cp_3
1761,2ce594c66b99b9e6ae8c353097fb1e22,141/2020/tt-bca_12
1762,49fc2bfefee7f1e2f9ff8173a8517627,101/2015/qh13_111
1763,2ba3c2f3f6b0a79bfb8abc6ea32b6977,91/2015/qh13_462
1764,45c7350bf9dac4e40b27ae013d71fda8,100/2019/nđ-cp_5
1765,6827a9ba2007e379dfb48bdd0875fc3d,20/2020/tt-bgdđt_6
1766,e9efc5d34af71ebbc1fd1dbf85b88b4d,41/2019/qh14_65
1767,cf062ac09fbb2c12a9a0fee9dc0aa293,11/2016/tt-btc_13
1768,b2b5d0355d1d8ffa676851892774378c,24/2020/nđ-cp_14
1769,41d1dc2b0c51a7faf97141219814ec71,35/2019/nđ-cp_3
1770,78eed92ecbe403fc33d74e2027d06cc9,14/2013/tt-bkhcn_6
1771,56a0c5f94a067bac466d3d72b74e781e,82/2020/nđ-cp_15
1772,87987a166b9af3048dbcb586d07e06b2,64/2008/nđ-cp_7
1773,b4fcd4aabbb73d37068eeab540b9b951,100/2019/nđ-cp_12
1774,c933fc2767c77a1af5264b79ef7a3d4e,205/2013/tt-btc_32
1775,2ca83031a3441f3f26efac47cd4af31c,42/2016/tt-btnmt_3
1776,e0218f13df130ca2b092ac43b60fb4d8,84/2020/tt-bqp_4
1777,9d2d64984d854bedfee817e68a1fe563,78/2011/nđ-cp_8
1778,81c74a941d5848c2d0ac23003ca9fa98,155/2020/nđ-cp_247
1779,7c54319517202af00ea34b200d36b542,47/2014/nđ-cp_23
1780,ad99ec3c061c383eb9fd532b809697d4,71/2020/nđ-cp_14
1781,a50dd37d818965b79bade1fdf7b2b5ff,126/2020/nđ-cp_16
1782,ac06fec1dc06a9f711c27f54da5fa106,02/2020/tt-bvhttdl_26
1783,f603fd668c2a552b25882b7e304f5242,03/2013/tt-ttcp_11
1784,a28e940bb5d234a5643a43d413490f73,49/2018/tt-btc_12
1785,f57df5b2ec0802376fa99570e3b2a64a,33/2018/tt-blđtbxh_2
1786,37df17ea1a0fb21201a7276417b27896,43/2019/qh14_5
1787,e30b12df18865136d04d02d529401128,41/2019/qh14_184
1788,b158c26e766c04297680a2c470f455bc,33/2021/nđ-cp_13
1789,1a5e95abc21338cdfbcaeaa5f2bc48da,35/2019/nđ-cp_8
1790,a26528e4981ca69e357e1451bbf2a853,58/2010/qh12_36
1791,cbd55927c3931c2440dc6066d3ab8597,28/2020/nđ-cp_26
1792,76a9074f0b948472238cd68b173209c8,91/2015/qh13_654
1793,eaede3585fd657a2b190558a5038d5df,69/2014/tt-bgtvt_3
1794,9d314d8c55bde1f2a596aa900bd920f1,118/2015/nđ-cp_27
1795,e98cd204487e7f828d98b0289a65e2b3,15/2012/tt-bgtvt_6
1796,034dfc57906fbbbb73a955afff850bc1,07/2018/tt-bkhđt_41
1797,61790e4ff51c5a22d5afdb4f23a29b75,01/2020/tt-bng_8
1798,05a3d253d7ef87accd12757f6f95a2d4,05/2021/nđ-cp_43
1799,b4d3f2ed8f66150c754018240165f7bc,21/2021/nđ-cp_26
1800,a5787c15e3cbf88dc7085ebfb00eb2d1,15/2020/nđ-cp_74
1801,2f91256e0f4e4a50be3af541e3163345,63/2019/nđ-cp_43
1802,57aadc7a4fba83189e4da911d47f4746,91/2015/qh13_29
1803,0a8307bac487fe4f9cf001bc2baa14c4,79/2018/nđ-cp_18
1804,fa97192eb7c07644164a3afa9ee3a7ec,35/2019/nđ-cp_7
1805,432034a3d4b6fd83275827161bc66920,158/2020/nđ-cp_4
1806,bc01c1253b706bca23e1817453d66258,96/2007/qđ-ttg_4
1807,bc01c1253b706bca23e1817453d66258,96/2007/qđ-ttg_1
1808,48d89d8256bd4f2c73955bcf3ad02dd3,100/2019/nđ-cp_5
1809,06a4df4df5e1d1b13a86d2466dd65f7a,88/2015/qh13_11
1810,eb3732aed10643c0f9a8cf59001749ba,27/2019/qđ-ttg_3
1811,de1ae70808650c2dff06c487fcb50441,100/2019/nđ-cp_15
1812,c301e19578f1ee6d0f4372882415fd6e,35/2019/nđ-cp_12
1813,9bbd87cb08d9403c9c80043f62793781,32/2019/nđ-cp_7
1814,55c68e590cd3b00f49c897806768ab70,89/2018/nđ-cp_2
1815,8927f58c5623cc5ce03e4854fa50f681,101/2015/qh13_119
1816,17ad1d214574712182c1be8e1ac35b0d,06/2019/tt-nhnn_10
1817,3e97dd2b1ec697c97eae90f973858d2a,01/2020/tt-tandtc_28
1818,63fa9818769e80532419649832d37d1b,03/2020/qđ-ttg_16
1819,b1fa26ec39850cccf96364ac000e5ab8,17/2021/nđ-cp_5
1820,678071fa6c942c923ed6898aa7a3cfd2,158/2013/nđ-cp_51
1821,8ffdc7c85a1231a49eb6f9d3dd47c7a6,100/2020/nđ-cp_6
1822,3232696ad0af21882925259785769fdb,91/2015/qh13_661
1823,ef7589e34ec357954bb586029a4ea742,69/2014/tt-bgtvt_5
1824,cfed931421f7acb7ebffb81245bc0de8,63/2019/nđ-cp_66
1825,d867da76eaabfbead320c64dd8f9f057,113/2007/nđ-cp_10
1826,cd7a61ca91f5a553489b66c805798888,100/2019/nđ-cp_18
1827,31cbea934a290570846a39a1adcd165b,11/2019/tt-blđtbxh_8
1828,956104227dffff407df706f94de3f2d1,100/2019/nđ-cp_37
1829,df8d18ee8d683064dfb425cb6086c160,33/2016/nđ-cp_2
1830,ec87c0bee3c146eb232a236576b950a2,25/2020/tt-bgdđt_6
1831,50ac0e2f25c2cd4a341f300ac171ac64,100/2019/nđ-cp_21
1832,af777180cabf5b9ade4794ea92f6647f,65/2014/tt-bqp_3
1833,b89c0ad1d9590aa47563f61f9a36809e,38/2018/tt-bnnptnt_18
1834,0e2612f7896f2156cb96b216b3e5a72c,41/2019/qh14_55
1835,89949e73d7d942b56d2e7b2f2f552e86,100/2019/nđ-cp_6
1836,3984ac40713eed6ffc8b680c5aceb7a3,01/2020/tt-tandtc_12
1837,2e0bcb877ba9cb35fc5c52aee19253c3,05/2019/tt-bgtvt_2
1838,10f2b87c0ce18aa91f8acb674ce34abb,100/2019/nđ-cp_12
1839,0753dd0598ce184c080229e1099a9806,06/2021/nđ-cp_14
1840,8c92bda3b8b5c2e3822690129c85a0cf,104/2016/nđ-cp_6
1841,8c92bda3b8b5c2e3822690129c85a0cf,24/2018/tt-byt_2
1842,c99962ab3c95aa715442ee6c4acdf605,01/2020/tt-bng_13
1843,2aaf0f77309d8321e809a827a5923e21,53/2008/qđ-bgdđt_2
1844,35a381c5475b165e5959b7a8961e4831,02/2020/tt-byt_8
1845,2c425b2ffd0f178dd45c7ebe525693dd,169/2013/ttlt-btc-btttt_3
1846,607143aae400d0f697a45b8ab7de9c9c,39/2018/nđ-cp_13
1847,607143aae400d0f697a45b8ab7de9c9c,06/2019/tt-bkhđt_4
1848,83d268467c5c952f8cee853d321741d7,100/2019/nđ-cp_49
1849,a41e68b5fbad36877e146195b27dc2fb,45/2016/tt-btnmt_5
1850,c8c46289e344a57ff8fb8c419f4f165c,100/2019/nđ-cp_37
1851,828a4e7757e13bd14b12f875192d4fea,100/2019/nđ-cp_37
1852,6a9cb3d0a2688f3948ee6a8b1a38ef95,71/2019/nđ-cp_63
1853,12b143d8b79a82a7ccafa6f5637abb43,103/2014/tt-btc_1
1854,0720eaecc12050bf4962d16b21e21dd9,85/2015/qh13_36
1855,e59cb6700c2d6693f6553defc5bb2176,81/2018/nđ-cp_5
1856,4900e2171964bbb8400bec1c12f65bcc,79/2018/nđ-cp_18
1857,8d4d71388c38b2741cafc11b9379d3f8,45/2017/tt-byt_12
1858,a1966d7190e2638a1ea7c053dedd6977,100/2019/nđ-cp_6
1859,d935623972a629a8b744b615b307f1da,32/2019/nđ-cp_6
1860,9b2dac4d035be0f963c3352fee075fc6,49/2019/tt-btc_14
1861,5fa3a4d35c217e84e3c5da4b952aab77,14/2019/qđ-ttg_2
1862,7a120401517eb9a7c92f9930c8f5e243,1371/2004/qđ-btm_2
1863,84a8c4b0fe69ba245c3ff5e19514f014,35/2019/nđ-cp_9
1864,8f2d16542d176bf9f9efa8c5bee22efe,100/2019/nđ-cp_37
1865,7942a91e23d6aae5848623c7327216d9,96/2020/tt-btc_18
1866,cfafda63cf3ecdbcad9e844dfa30384b,100/2019/nđ-cp_11
1867,bae2abcd18f3e526c1ed4e23b6f68a38,82/2020/nđ-cp_5
1868,614d23a5ffc111c7d0b47bcfdf2dc1f8,69/2019/nđ-cp_6
1869,28e0c2daa83215825973be31140997bb,59/2019/nđ-cp_37
1870,00d9e55165c40ad189a18ef7c107af86,139/2017/nđ-cp_45
1871,60d71cd6fb7549c57d5d857021f2adb8,46/2020/nđ-cp_3
1872,bbabf30d1f6232b02fcd52389f1b47f4,100/2019/nđ-cp_16
1873,d02091609e0be2dbf97dec6f3cf10282,19/2020/nđ-cp_28
1874,864a1af242c05bb0f32b9dc468ffe251,54/2019/tt-btc_8
1875,f4bccb79a1cdedd126d1816abc5b4789,17/2019/tt-byt_16
1876,bb6b2b88099ac02ad059e8337df2ba52,37/2010/tt-byt_2
1877,24e296ea5980f6a6ab9bd906dde3bae7,01/2020/tt-tandtc_19
1878,a5b0253f4a610194da50262c551ff541,59/2020/qh14_192
1879,d4b452327cebe6146325de1d3795a98a,58/2020/tt-bca_9
1880,3d432aee7b061571b59ac47958c42cd1,81/2019/tt-btc_3
1881,918cd10675c52d2755561fd36aeb9379,63/2019/nđ-cp_66
1882,fc9beb002fc3c56c0855758a4a494ab4,54/2019/tt-btc_3
1883,ea10e30473bacc520ecc8aec6dc148ed,30/2020/nđ-cp_12
1884,6cdc25dd7939a243c576b1dfa4989be5,47/2011/tt-btc_3
1885,71d1f5cd62391a52c367f0849f00816c,100/2019/nđ-cp_12
1886,8f06f986ca91576bede33fdf5d5e1a2a,11/2018/tt-byt_8
1887,12aa2415daa67ab4c04be1c30828a5b1,101/2015/qh13_155
1888,12aa2415daa67ab4c04be1c30828a5b1,12/2017/qh14_1
1889,d3e786ad4f0dbd1dc89145c5ae46ab01,57/2020/tt-bqp_9
1890,9761b54ea0b3ff6375d4ac252a2a66fa,98/2020/tt-btc_36
1891,bb671bda0c9b7253f90919631c5d3f59,58/2010/qh12_35
1892,bb671bda0c9b7253f90919631c5d3f59,101/2017/nđ-cp_36
1893,18338aab4a8fbf1067a6b2d0770ca546,36/2018/tt-byt_2
1894,9c4a0eaac715be6792e9699c2cd113d8,42/2011/qđ-ttg_1
1895,323cebc6a6c8ed908e34906830be348a,02/2020/tt-byt_4
1896,366fce5ee5da7ffbeca00b3ae3632831,05/2021/nđ-cp_23
1897,5ed912c928f7db87750e187548384f53,104/2016/nđ-cp_6
1898,5ed912c928f7db87750e187548384f53,24/2018/tt-byt_3
1899,9781dcde4632a234da66bf8c21224819,20/2021/nđ-cp_7
1900,32cc65f251f3d1384b2ef73d4fe635ad,11/2016/tt-btc_23
1901,c0f8535bfa86ca58423f3e35d9b2a0c8,100/2019/nđ-cp_6
1902,a75a7352f5cc4855ea813b7d3efd84c1,100/2019/nđ-cp_5
1903,3b930bd6625e5d6919f5c12c146faead,82/2020/nđ-cp_9
1904,0ccc0e982b2219cee4e65a12730e5d60,25/2020/nđ-cp_56
1905,c12cd077e94274ed2b0f44ac2a3b5922,02/2020/tt-btttt_19
1906,2aff04fb3e1555c98062ff2747e75997,10/2021/nđ-cp_9
1907,bb0b9a918fce7898294fa75135843398,15/2019/nđ-cp_33
1908,d54ea8b444e760b1053762ee978fa4ca,94/2020/nđ-cp_14
1909,4a72ff7d63653568fb910b8cf69ec3a3,98/2020/nđ-cp_4
1910,4a72ff7d63653568fb910b8cf69ec3a3,98/2020/nđ-cp_23
1911,8f88851a57ce5fe1b90c9e9d6e6762d5,54/2019/qh14_107
1912,4d9bef034638e773c45d3dc817c70395,26/2019/nđ-cp_34
1913,d157b20d19cd44af99d418fa48445e5a,59/2020/nđ-cp_18
1914,de32d8e829b8aa414e39b7d8dcb71b57,53/2019/qh14_30
1915,5eaea4084c662552b88b261c729c2b4e,100/2019/nđ-cp_6
1916,72bc0b6827f29a90794a55a70ac7b7f9,05/2021/nđ-cp_55
1917,d308215f348465442307f721d5124b77,04/2021/nđ-cp_8
1918,2d460fcf8668c3e314fd05d54373e118,25/2018/nđ-cp_3
1919,2d460fcf8668c3e314fd05d54373e118,60/2014/nđ-cp_27
1920,a0b0f3230df3e89059467b6ca0f1ef5a,70/2018/nđ-cp_23
1921,a0b0f3230df3e89059467b6ca0f1ef5a,70/2018/nđ-cp_22
1922,da8990a3fd9af68b3b1c6d3fe8cfb1aa,01/2020/tt-bng_21
1923,f147660a336d7af72b7e4f73d75d9cb7,100/2019/nđ-cp_15
1924,55cfd14fcdd3c0d735e0e1d6709610b9,87/2017/tt-btc_2
1925,b60dc0f5de2394613a2a0dbcefa577a2,69/2018/nđ-cp_35
1926,ea73e43228dbc3a35ac44eb7a01a1e24,36/2014/tt-bnnptnt_6
1927,7907489a41661c798ca0a2702f3a90e2,02/2021/tt-bgdđt_4
1928,2150352b55f05165e01f35747f6ff925,91/2020/nđ-cp_21
1929,2f482faed82efbbe446dfe1340ef5639,58/2020/tt-bca_12
1930,564f84e15cfd01788c19dc30dd4c61a7,100/2019/nđ-cp_12
1931,fa463f421f81da3cbdbe147ad260b488,158/2020/nđ-cp_3
1932,0252e6cf30436429df1d683d6486f81b,100/2019/nđ-cp_23
1933,022efaa28028fefe4269734c7b7a2cc6,53/2019/tt-bgtvt_7
1934,5c23b4a5a81b92b328a66b12d45e5a92,05/2014/tt-ttcp_15
1935,e1c5130a8975406b14b05c70d61d9adf,19/2013/tt-bgtvt_26
1936,d0bfaed287eaeb214ed825bdd99cec23,28/2018/tt-btc_8
1937,6807b16741676ad5a670221c10fb3390,71/2019/nđ-cp_29
1938,9fad0a30118991a5ffd0ab8c72c58a8a,41/2018/nđ-cp_6
1939,23416b73f817f06bf1de24480e6292f8,159/2020/nđ-cp_9
1940,d9189b1cc63747b4e879984e5a72d190,06/2021/nđ-cp_41
1941,151041b72fc8fff65064bbd45ea5377e,28/2020/nđ-cp_14
1942,929579afaf2cde9fb6dcfd4efc656a3c,82/2020/nđ-cp_15
1943,95fa74db88347e86c17d4f560d0020b4,96/2016/nđ-cp_6
1944,45b3bba3413cd33e9bbc78e9c892ba5f,41/2019/qh14_147
1945,4c8c55758a794a3a0e4fd1654dfb76b1,64/2019/tt-btc_1
1946,62885adb34940c13640c9343d962bd03,23/2012/qh13_26
1947,41f0cd5b0d46ebc871ab800d52c9390d,20/2018/qđ-ttg_5
1948,6fb3ffc8cc52bfcf05b3a836e2602fb1,53/2020/nđ-cp_3
1949,75a2a22ab2bcfd50433ce354477c8482,24/2000/qh10_30
1950,1e2458d56cd4d6758d40721d35db3748,09/2021/nđ-cp_3
1951,53f3d4ddec0e43be95fd7c7f55e11e47,04/2020/tt-btp_29
1952,69e6e442c8152fa1829a9f1985a8f735,100/2019/nđ-cp_23
1953,f3f01326eaa43b088c158ef9004e9a6c,120/2020/tt-btc_6
1954,a823e0457c813657720a107527d0adc8,100/2019/nđ-cp_5
1955,bbdf6400c8e854b38d6c3cc6b6f16e7f,04/2014/tt-btttt_6
1956,c8a7dccea98a2ccd4e2c63968c11a6fc,77/2018/nđ-cp_3
1957,b437cfdaa9110008aad80a1b979d6f12,41/2019/qh14_76
1958,3453f5036840a4a2a184c4e67d359613,23/2019/nđ-cp_3
1959,1828361c7032b61da67a604432e600ac,164/2018/nđ-cp_13
1960,a6732b2c4a59f3bdf592c8aa7fd7d013,63/2014/nđ-cp_111
1961,73a5131c184ca0810f8ce40862d6fd21,115/2020/nđ-cp_6
1962,d7b551865088d4e8edbb942013a88323,64/2020/qh14_89
1963,7beb5e6bbf98a2a8795fed569121728a,21/2021/nđ-cp_5
1964,cd1d270b19a600cc86f3f51eb3b90597,83/2018/nđ-cp_19
1965,acdcadd84b71118c8ee653c4c8dd1377,63/2019/nđ-cp_48
1966,eeed46c41015344646bb3d7512441145,07/2019/tt-bnv_6
1967,c90b71e560271f7a291db8cfb304f82b,03/2020/qđ-ttg_4
1968,3293b47ded17e35eab25466a9b8079b8,100/2019/nđ-cp_16
1969,a4be98cb16c57750c9c9b206a6ea4a82,100/2019/nđ-cp_11
1970,e2a9b16d896e17c8bcc4df9a47d46006,43/2019/qh14_73
1971,c24322a2cb9f88a5d56aee19024bf20d,28/2018/tt-btc_8
1972,ee5db3c62041dd53964d52174b8bb7f9,54/2019/qh14_69
1973,120fcf8579bde30e38669aed7eabf477,95/2018/nđ-cp_11
1974,c793fe9ce81539c17beda059ae1a16fc,41/2014/ttlt-byt-btc_8
1975,0bb8e8fe1fbf4ef709266c0e93fd249b,41/2019/qh14_178
1976,b67c7c67fee33f94d073e09549454f95,55/2019/nđ-cp_6
1977,9168e79702c6775f5f657dcf1745764b,01/2021/tt-btp_11
1978,bead91e10186261a786b569dddeb7ccb,01/2013/tt-bvhttdl_5
1979,e712541c6886021907e5a352a9a142f3,20/2012/tt-bgtvt_5
1980,cfe93de0d65d3812ce336c5aba20366c,159/2018/nđ-cp_40
1981,59b618ecc93a44ca1b94063766fde196,04/2020/tt-btp_6
1982,d4fab18bf42caa971b3b933c5dfa7774,35/2019/nđ-cp_8
1983,89f75927a14f3ed04f50e09c83f6f604,100/2019/nđ-cp_12
1984,3cb335f70a933ff25358c904f8e4126b,136/2020/tt-bqp_4
1985,7ca1310f7e95fed0c3baa7498b8a32cc,15/2020/nđ-cp_8
1986,b0e6fc3409181748c81fa69b8ba62dd1,52/2014/qh13_5
1987,b0e6fc3409181748c81fa69b8ba62dd1,52/2014/qh13_8
1988,ba7bd8ed1d261e89d3d71420133f8f21,35/2019/nđ-cp_12
1989,4f3e13c305d73bd97d7828f2c21fa060,167/2013/nđ-cp_10
1990,e0e0d32004fbff788d6228c50d7d14bf,63/2019/tt-btc_7
1991,f986e16441f76cb1c1ec5d6937845ff2,23/2018/tt-bct_11
1992,1ae2a2ea591c3058eaa3963e031d214d,15/2021/nđ-cp_8
1993,fef7b62f6d4fa82ba0ccf6501ec86a61,205/2013/tt-btc_3
1994,8d6934effd210a3931b1cb483288286b,03/2020/tt-bgtvt_43
1995,9f1f8cb4e164b2c3fcde94d5d85f83c9,23/2018/tt-bgtvt_9
1996,7f90a4e67019b4347d10baa32065b60d,17/2021/nđ-cp_13
1997,c4a80bcce3ca1a4da07b39a5cdd08348,06/2019/nđ-cp_3
1998,7504e42a3c79eea37b7e241def96f4d6,25/2020/nđ-cp_44
1999,f39fcf4d658f7d5f0ad6a1fce86b1e77,43/2019/qh14_57
2000,c99584af7bf52f453dcac6080cddc807,58/2020/tt-bca_12
2001,49355811960e8f7e52e7a65c6f72e3de,25/2020/nđ-cp_88
2002,c64f1fb581480fe44b91991ecc102c8e,15/2019/nđ-cp_33
2003,cc65431218126738da964e7b4c241c2c,119/2018/nđ-cp_5
2004,dd1fe3a66bf9ca8a3dfe7bc4bb8db464,25/2020/nđ-cp_47
2005,e7117ff9bfac5e5a272a38878c474fc2,126/2018/tt-btc_5
2006,a1f333fc200de978658b47260ccc1bda,21/2021/nđ-cp_25
2007,fc50d3f95ba3dd5818c299dfda40fc11,100/2019/nđ-cp_17
2008,8c88a76475b5fc8a69bdf25367a435f1,100/2019/nđ-cp_16
2009,3a262c162c4c8e8d75ffa8ac206daa9c,41/2019/qh14_105
2010,d92b6c795717fc7eff7f0de62cbfdef8,13/2018/tt-btttt_6
2011,ef4ee60d449155fd5723fb25c7103fd3,04/2021/nđ-cp_7
