question_id,corpus_id
0028391,0015592_52_2014_QH13
0028391,0015593_52_2014_QH13
0028391,0015594_52_2014_QH13
0028391,0015595_52_2014_QH13
0028391,0015596_52_2014_QH13
0028393,0022302_91_2015_QH13
0028396,0022467_91_2015_QH13
0028396,0022468_91_2015_QH13
0028398,0015637_52_2014_QH13
0028398,0015625_52_2014_QH13
0028399,0024071_94_2015_QH13
0028402,0022614_91_2015_QH13
0028403,0014307_49_2019_QH14
0028405,0015560_52_2014_QH13
0028405,0015555_52_2014_QH13
0028405,0015559_52_2014_QH13
0028407,0020414_78_2015_QH13
0028407,0020421_78_2015_QH13
0028408,0022328_91_2015_QH13
0028411,0022288_91_2015_QH13
0028414,0015608_52_2014_QH13
0028414,0015610_52_2014_QH13
0028417,0015564_52_2014_QH13
0028417,0015565_52_2014_QH13
0028417,0015567_52_2014_QH13
0028417,0015563_52_2014_QH13
0028419,0014326_49_2019_QH14
0028423,0022612_91_2015_QH13
0028423,0022619_91_2015_QH13
0028423,0022608_91_2015_QH13
0028429,0022623_91_2015_QH13
0028431,0015602_52_2014_QH13
0028436,0021953_91_2015_QH13
0028440,0015442_52_2010_QH12
0028440,0015441_52_2010_QH12
0028443,0016555_59_2014_QH13
0028446,0017178_60_2014_QH13
0028447,0022662_91_2015_QH13
0028449,0013184_45_2013_QH13
0028449,0013186_45_2013_QH13
0028449,0013187_45_2013_QH13
0028454,0022610_91_2015_QH13
0028455,0015533_52_2014_QH13
0028455,0015547_52_2014_QH13
0028455,0015543_52_2014_QH13
0028458,0022667_91_2015_QH13
0028459,0009139_24_2008_QH12
0028459,0009138_24_2008_QH12
0028464,0022664_91_2015_QH13
0028464,0022658_91_2015_QH13
0028470,0022582_91_2015_QH13
0028471,0022138_91_2015_QH13
0028471,0022139_91_2015_QH13
0028472,0002655_100_2015_QH13
0028472,0003091_100_2015_QH13
0028472,0003090_100_2015_QH13
0028472,0003045_100_2015_QH13
0028472,0003097_100_2015_QH13
0028473,0022737_92_2015_QH13
0028473,0015555_52_2014_QH13
0028474,0022645_91_2015_QH13
0028476,0018922_68_2020_QH14
0028476,0018937_68_2020_QH14
0028479,0019611_73_2006_QH11
0028479,0019602_73_2006_QH11
0028481,0022661_91_2015_QH13
0028482,0019934_75_2015_QH13
0028487,0022579_91_2015_QH13
0028487,0022580_91_2015_QH13
0028489,0016552_59_2014_QH13
0028490,0022584_91_2015_QH13
0028490,0004827_10_2017_QH14
0028491,0011274_36_2005_QH11
0028491,0011275_36_2005_QH11
0028494,0014495_50_2005_QH11
0028494,0014496_50_2005_QH11
0028499,0015643_52_2014_QH13
0028499,0022751_92_2015_QH13
0028503,0020452_78_2015_QH13
0028503,0020453_78_2015_QH13
0028506,0013180_45_2013_QH13
0028507,0017190_60_2014_QH13
0028508,0022640_91_2015_QH13
0028508,0022639_91_2015_QH13
0028510,0022442_91_2015_QH13
0028511,0022553_91_2015_QH13
0028513,0015422_52_2010_QH12
0028514,0015425_52_2010_QH12
0028514,0015432_52_2010_QH12
0028514,0015441_52_2010_QH12
0028516,0012999_45_2013_QH13
0028518,0015593_52_2014_QH13
0028518,0015596_52_2014_QH13
0028518,0015592_52_2014_QH13
0028518,0015595_52_2014_QH13
0028525,0015434_52_2010_QH12
0028530,0024040_94_2015_QH13
0028531,0022598_91_2015_QH13
0028531,0022599_91_2015_QH13
0028536,0016558_59_2014_QH13
0028536,0016532_59_2014_QH13
0028536,0016563_59_2014_QH13
0028537,0022611_91_2015_QH13
0028541,0003597_101_2015_QH13
0028547,0022654_91_2015_QH13
0028551,0016651_59_2020_QH14
0028558,0022002_91_2015_QH13
0028558,0022003_91_2015_QH13
0028558,0022001_91_2015_QH13
0028560,0022737_92_2015_QH13
0028563,0015598_52_2014_QH13
0028563,0015600_52_2014_QH13
0028567,0015634_52_2014_QH13
0028578,0009116_24_2008_QH12
0028583,0021975_91_2015_QH13
0028585,0015431_52_2010_QH12
0028589,0015594_52_2014_QH13
0028590,0022586_91_2015_QH13
0028590,0022585_91_2015_QH13
0028598,0009981_28_2009_QH12
0028598,0009929_28_2009_QH12
0028598,0009980_28_2009_QH12
0028603,0022000_91_2015_QH13
0028603,0022001_91_2015_QH13
0028606,0015594_52_2014_QH13
0028606,0015595_52_2014_QH13
0028606,0015592_52_2014_QH13
0028606,0015593_52_2014_QH13
0028606,0015562_52_2014_QH13
0028607,0021395_86_2015_QH13
0028607,0021394_86_2015_QH13
0028608,0024041_94_2015_QH13
0028609,0019908_75_2006_QH11
0028609,0019897_75_2006_QH11
0028609,0019909_75_2006_QH11
0028609,0019904_75_2006_QH11
0028610,0015579_52_2014_QH13
0028610,0015578_52_2014_QH13
0028610,0015576_52_2014_QH13
0028610,0015577_52_2014_QH13
0028610,0015580_52_2014_QH13
0028611,0022664_91_2015_QH13
0028611,0015544_52_2014_QH13
0028613,0015431_52_2010_QH12
0028619,0022315_91_2015_QH13
0028621,0002575_100_2015_QH13
0028621,0002580_100_2015_QH13
0028622,0024660_96_2015_QH13
0028623,0022653_91_2015_QH13
0028626,0022121_91_2015_QH13
0028629,0004299_103_2016_QH13
0028629,0004300_103_2016_QH13
0028629,0004315_103_2016_QH13
0028632,0022619_91_2015_QH13
0028635,0009124_24_2008_QH12
0028635,0009125_24_2008_QH12
0028637,0014341_49_2019_QH14
0028637,0014342_49_2019_QH14
0028638,0022004_91_2015_QH13
0028638,0022005_91_2015_QH13
0028643,0022008_91_2015_QH13
0028643,0022009_91_2015_QH13
0028645,0016561_59_2014_QH13
0028645,0016560_59_2014_QH13
0028646,0015548_52_2014_QH13
0028646,0015536_52_2014_QH13
0028646,0022178_91_2015_QH13
0028647,0022302_91_2015_QH13
0028649,0019919_75_2006_QH11
0028651,0015596_52_2014_QH13
0028651,0015597_52_2014_QH13
0028655,0020452_78_2015_QH13
0028655,0014155_48_2019_QH14
0028656,0022707_92_2015_QH13
0028658,0022654_91_2015_QH13
0028659,0015639_52_2014_QH13
0028659,0015641_52_2014_QH13
0028659,0015642_52_2014_QH13
0028665,0021961_91_2015_QH13
0028667,0015448_52_2010_QH12
0028667,0015450_52_2010_QH12
0028667,0015449_52_2010_QH12
0028667,0015589_52_2014_QH13
0028672,0022257_91_2015_QH13
0028672,0022258_91_2015_QH13
0028677,0022276_91_2015_QH13
0028679,0009978_28_2009_QH12
0028682,0022240_91_2015_QH13
0028682,0022236_91_2015_QH13
0028682,0022238_91_2015_QH13
0028685,0015609_52_2014_QH13
0028693,0022137_91_2015_QH13
0028695,0013175_45_2013_QH13
0028697,0004127_102_2016_QH13
0028699,0022778_92_2015_QH13
0028699,0003267_101_2015_QH13
0028700,0022581_91_2015_QH13
0028704,0015560_52_2014_QH13
0028705,0014600_50_2005_QH11
0028705,0014601_50_2005_QH11
0028705,0014598_50_2005_QH11
0028706,0002668_100_2015_QH13
0028707,0021952_91_2015_QH13
0028707,0023264_92_2015_QH13
0028708,0013169_45_2013_QH13
0028708,0013170_45_2013_QH13
0028708,0013141_45_2013_QH13
0028711,0009150_24_2008_QH12
0028711,0009107_24_2008_QH12
0028713,0021959_91_2015_QH13
0028717,0009978_28_2009_QH12
0028720,0023786_93_2015_QH13
0028720,0023120_92_2015_QH13
0028720,0003735_101_2015_QH13
0028720,0023858_93_2015_QH13
0028720,0023806_93_2015_QH13
0028721,0015436_52_2010_QH12
0028722,0022586_91_2015_QH13
0028722,0022585_91_2015_QH13
0028722,0022587_91_2015_QH13
0028726,0014638_50_2005_QH11
0028726,0014641_50_2005_QH11
0028726,0014642_50_2005_QH11
0028728,0004307_103_2016_QH13
0028728,0004308_103_2016_QH13
0028731,0022632_91_2015_QH13
0028734,0015560_52_2014_QH13
0028734,0015559_52_2014_QH13
0028735,0015572_52_2014_QH13
0028736,0016565_59_2014_QH13
0028736,0016566_59_2014_QH13
0028738,0024074_94_2015_QH13
0028741,0015502_52_2014_QH13
0028742,0017184_60_2014_QH13
0028742,0017207_60_2014_QH13
0028742,0017185_60_2014_QH13
0028744,0015506_52_2014_QH13
0028745,0024054_94_2015_QH13
0028745,0024053_94_2015_QH13
0028749,0009142_24_2008_QH12
0028749,0009141_24_2008_QH12
0028749,0009143_24_2008_QH12
0028750,0009141_24_2008_QH12
0028754,0022290_91_2015_QH13
0028755,0003039_100_2015_QH13
0028763,0022549_91_2015_QH13
0028763,0022547_91_2015_QH13
0028765,0022925_92_2015_QH13
0028765,0023969_93_2015_QH13
0028768,0015602_52_2014_QH13
0028769,0022339_91_2015_QH13
0028769,0022343_91_2015_QH13
0028770,0022659_91_2015_QH13
0028770,0022660_91_2015_QH13
0028771,0022664_91_2015_QH13
0028771,0015567_52_2014_QH13
0028771,0022022_91_2015_QH13
0028772,0015555_52_2014_QH13
0028772,0015560_52_2014_QH13
0028773,0015633_52_2014_QH13
0028777,0022617_91_2015_QH13
0028779,0021366_86_2015_QH13
0028779,0021371_86_2015_QH13
0028781,0015540_52_2014_QH13
0028785,0022448_91_2015_QH13
0028788,0015570_52_2014_QH13
0028789,0002545_100_2015_QH13
0028792,0022535_91_2015_QH13
0028792,0022539_91_2015_QH13
0028795,0014325_49_2019_QH14
0028797,0016320_58_2014_QH13
0028797,0016319_58_2014_QH13
0028797,0016313_58_2014_QH13
0028801,0009135_24_2008_QH12
0028801,0009136_24_2008_QH12
0028804,0021931_91_2015_QH13
0028808,0009613_26_2008_QH12
0028811,0016826_59_2020_QH14
0028811,0013978_47_2010_QH12
0028811,0016842_59_2020_QH14
0028814,0022586_91_2015_QH13
0028815,0017192_60_2014_QH13
0028815,0017193_60_2014_QH13
0028816,0017182_60_2014_QH13
0028816,0017205_60_2014_QH13
0028816,0017218_60_2014_QH13
0028817,0024651_96_2015_QH13
0028817,0024657_96_2015_QH13
0028818,0015497_52_2014_QH13
0028821,0015635_52_2014_QH13
0028822,0015605_52_2014_QH13
0028822,0015604_52_2014_QH13
0028823,0016975_59_2020_QH14
0028825,0022664_91_2015_QH13
0028825,0022669_91_2015_QH13
0028828,0015506_52_2014_QH13
0028831,0016560_59_2014_QH13
0028831,0016561_59_2014_QH13
0028831,0016532_59_2014_QH13
0028831,0016563_59_2014_QH13
0028832,0014331_49_2019_QH14
0028833,0014334_49_2019_QH14
0028833,0014331_49_2019_QH14
0028833,0014327_49_2019_QH14
0028833,0014330_49_2019_QH14
0028833,0014336_49_2019_QH14
0028840,0022578_91_2015_QH13
0028840,0022396_91_2015_QH13
0028843,0021992_91_2015_QH13
0028843,0021993_91_2015_QH13
0028843,0021986_91_2015_QH13
0028851,0022660_91_2015_QH13
0028857,0015506_52_2014_QH13
0028857,0015507_52_2014_QH13
0028858,0022036_91_2015_QH13
0028859,0014468_50_2005_QH11
0028859,0014470_50_2005_QH11
0028860,0017232_60_2014_QH13
0028860,0017233_60_2014_QH13
0028862,0015564_52_2014_QH13
0028862,0015547_52_2014_QH13
0028863,0022066_91_2015_QH13
0028864,0014327_49_2019_QH14
0028864,0014331_49_2019_QH14
0028864,0014334_49_2019_QH14
0028865,0022452_91_2015_QH13
0028865,0022450_91_2015_QH13
0028871,0013424_45_2019_QH14
0028874,0022014_91_2015_QH13
0028874,0023273_92_2015_QH13
0028878,0015589_52_2014_QH13
0028878,0015447_52_2010_QH12
0028878,0015595_52_2014_QH13
0028880,0024625_96_2015_QH13
0028882,0023126_92_2015_QH13
0028882,0003735_101_2015_QH13
0028883,0022630_91_2015_QH13
0028883,0022636_91_2015_QH13
0028889,0022487_91_2015_QH13
0028889,0022484_91_2015_QH13
0028889,0022482_91_2015_QH13
0028889,0022486_91_2015_QH13
0028889,0022485_91_2015_QH13
0028897,0016549_59_2014_QH13
0028897,0016531_59_2014_QH13
0028901,0015602_52_2014_QH13
0028903,0014471_50_2005_QH11
0028904,0022660_91_2015_QH13
0028904,0022619_91_2015_QH13
0028904,0022658_91_2015_QH13
0028908,0014349_49_2019_QH14
0028908,0014348_49_2019_QH14
0028908,0014353_49_2019_QH14
0028908,0014351_49_2019_QH14
0028908,0014350_49_2019_QH14
0028909,0009980_28_2009_QH12
0028909,0009978_28_2009_QH12
0028911,0022144_91_2015_QH13
0028911,0022145_91_2015_QH13
0028912,0022384_91_2015_QH13
0028917,0016570_59_2014_QH13
0028919,0009283_25_2008_QH12
0028919,0009284_25_2008_QH12
0028920,0014474_50_2005_QH11
0028920,0014475_50_2005_QH11
0028920,0014470_50_2005_QH11
0028922,0005701_13_2022_QH15
0028925,0015567_52_2014_QH13
0028925,0015544_52_2014_QH13
0028925,0015564_52_2014_QH13
0028927,0002761_100_2015_QH13
0028929,0022035_91_2015_QH13
0028930,0017182_60_2014_QH13
0028931,0015506_52_2014_QH13
0028932,0018961_68_2020_QH14
0028932,0018962_68_2020_QH14
0028939,0017168_60_2014_QH13
0028939,0017169_60_2014_QH13
0028947,0022434_91_2015_QH13
0028950,0022280_91_2015_QH13
0028955,0022647_91_2015_QH13
0028955,0022668_91_2015_QH13
0028959,0015557_52_2014_QH13
0028959,0015561_52_2014_QH13
0028959,0023283_92_2015_QH13
0028962,0021961_91_2015_QH13
0028963,0022442_91_2015_QH13
0028968,0020412_78_2015_QH13
0028968,0020419_78_2015_QH13
0028972,0015560_52_2014_QH13
0028972,0015555_52_2014_QH13
0028975,0023282_92_2015_QH13
0028977,0016552_59_2014_QH13
0028977,0016553_59_2014_QH13
0028978,0015596_52_2014_QH13
0028978,0015597_52_2014_QH13
0028979,0013184_45_2013_QH13
0028981,0022466_91_2015_QH13
0028981,0022458_91_2015_QH13
0028982,0022014_91_2015_QH13
0028982,0022015_91_2015_QH13
0028982,0023273_92_2015_QH13
0028987,0015541_52_2014_QH13
0028987,0015544_52_2014_QH13
0028987,0015542_52_2014_QH13
0028987,0015545_52_2014_QH13
0028990,0022667_91_2015_QH13
0028992,0018103_65_2014_QH13
0028992,0018101_65_2014_QH13
0028993,0015598_52_2014_QH13
0028995,0021994_91_2015_QH13
0028995,0021995_91_2015_QH13
0028995,0021986_91_2015_QH13
0028996,0022016_91_2015_QH13
0028997,0009695_26_2008_QH12
0028998,0024041_94_2015_QH13
0029002,0023115_92_2015_QH13
0029002,0003719_101_2015_QH13
0029002,0023780_93_2015_QH13
0029004,0022530_91_2015_QH13
0029004,0022529_91_2015_QH13
0029004,0022523_91_2015_QH13
0029006,0022660_91_2015_QH13
0029006,0022659_91_2015_QH13
0029007,0015533_52_2014_QH13
0029007,0015567_52_2014_QH13
0029007,0015547_52_2014_QH13
0029008,0015533_52_2014_QH13
0029008,0015534_52_2014_QH13
0029008,0022178_91_2015_QH13
0029009,0022368_91_2015_QH13
0029010,0023023_92_2015_QH13
0029010,0023028_92_2015_QH13
0029019,0020452_78_2015_QH13
0029019,0014155_48_2019_QH14
0029021,0009479_26_2008_QH12
0029022,0022653_91_2015_QH13
0029022,0022628_91_2015_QH13
0029023,0022147_91_2015_QH13
0029029,0021986_91_2015_QH13
0029029,0021992_91_2015_QH13
0029032,0016546_59_2014_QH13
0029032,0016547_59_2014_QH13
0029032,0016550_59_2014_QH13
0029036,0015095_51_2005_QH11
0029036,0015093_51_2005_QH11
0029039,0015508_52_2014_QH13
0029039,0015509_52_2014_QH13
0029044,0015449_52_2010_QH12
0029045,0022669_91_2015_QH13
0029045,0022658_91_2015_QH13
0029053,0015533_52_2014_QH13
0029053,0015547_52_2014_QH13
0029053,0022178_91_2015_QH13
0029054,0022272_91_2015_QH13
0029062,0015555_52_2014_QH13
0029064,0022660_91_2015_QH13
0029066,0022461_91_2015_QH13
0029066,0022462_91_2015_QH13
0029068,0022670_91_2015_QH13
0029069,0015432_52_2010_QH12
0029069,0015441_52_2010_QH12
0029072,0024056_94_2015_QH13
0029073,0009121_24_2008_QH12
0029075,0007182_16_2017_QH14
0029076,0009126_24_2008_QH12
0029077,0015595_52_2014_QH13
0029077,0015594_52_2014_QH13
0029080,0022614_91_2015_QH13
0029086,0015582_52_2014_QH13
0029091,0022666_91_2015_QH13
0029093,0022620_91_2015_QH13
0029096,0015437_52_2010_QH12
0029096,0015438_52_2010_QH12
0029096,0015436_52_2010_QH12
0029097,0022598_91_2015_QH13
0029098,0022634_91_2015_QH13
0029100,0017178_60_2014_QH13
0029101,0023617_93_2015_QH13
0029101,0022877_92_2015_QH13
0029103,0020454_78_2015_QH13
0029103,0020453_78_2015_QH13
0029105,0014333_49_2019_QH14
0029114,0022659_91_2015_QH13
0029115,0022293_91_2015_QH13
0029117,0021196_85_2015_QH13
0029117,0021198_85_2015_QH13
0029120,0022647_91_2015_QH13
0029121,0024045_94_2015_QH13
0029121,0024044_94_2015_QH13
0029122,0017179_60_2014_QH13
0029122,0017180_60_2014_QH13
0029122,0017201_60_2014_QH13
0029133,0023276_92_2015_QH13
0029134,0021974_91_2015_QH13
0029135,0020458_78_2015_QH13
0029137,0016560_59_2014_QH13
0029137,0016561_59_2014_QH13
0029137,0016532_59_2014_QH13
0029137,0016563_59_2014_QH13
0029144,0015592_52_2014_QH13
0029144,0015593_52_2014_QH13
0029144,0015562_52_2014_QH13
0029144,0015595_52_2014_QH13
0029144,0015596_52_2014_QH13
0029146,0022296_91_2015_QH13
0029146,0022297_91_2015_QH13
0029146,0022291_91_2015_QH13
0029146,0022295_91_2015_QH13
0029146,0022292_91_2015_QH13
0029150,0017191_60_2014_QH13
0029150,0017214_60_2014_QH13
0029155,0019611_73_2006_QH11
0029157,0014554_50_2005_QH11
0029159,0022449_91_2015_QH13
0029159,0022448_91_2015_QH13
0029160,0009113_24_2008_QH12
0029163,0021992_91_2015_QH13
0029163,0021993_91_2015_QH13
0029163,0021986_91_2015_QH13
0029167,0009973_28_2009_QH12
0029167,0009979_28_2009_QH12
0029168,0016555_59_2014_QH13
0029169,0015609_52_2014_QH13
0029169,0015614_52_2014_QH13
0029171,0015533_52_2014_QH13
0029171,0015547_52_2014_QH13
0029171,0015564_52_2014_QH13
0029171,0015543_52_2014_QH13
0029171,0015567_52_2014_QH13
0029172,0009128_24_2008_QH12
0029172,0009129_24_2008_QH12
0029172,0009146_24_2008_QH12
0029172,0009137_24_2008_QH12
0029172,0009147_24_2008_QH12
0029177,0022555_91_2015_QH13
0029178,0020453_78_2015_QH13
0029181,0022539_91_2015_QH13
0029184,0022065_91_2015_QH13
0029189,0018969_68_2020_QH14
0029190,0020437_78_2015_QH13
0029190,0020440_78_2015_QH13
0029197,0015567_52_2014_QH13
0029197,0015564_52_2014_QH13
0029199,0018950_68_2020_QH14
0029199,0018949_68_2020_QH14
0029200,0020457_78_2015_QH13
0029204,0013568_45_2019_QH14
0029205,0009929_28_2009_QH12
0029205,0009973_28_2009_QH12
0029208,0022632_91_2015_QH13
0029209,0020429_78_2015_QH13
0029209,0020428_78_2015_QH13
0029209,0006922_16_1999_QH10
0029211,0015592_52_2014_QH13
0029211,0015593_52_2014_QH13
0029211,0015596_52_2014_QH13
0029213,0022624_91_2015_QH13
0029215,0022637_91_2015_QH13
0029215,0022636_91_2015_QH13
0029219,0016655_59_2020_QH14
0029219,0016651_59_2020_QH14
0029220,0019901_75_2006_QH11
0029223,0022667_91_2015_QH13
0029225,0022660_91_2015_QH13
0029228,0015592_52_2014_QH13
0029230,0016550_59_2014_QH13
0029230,0016534_59_2014_QH13
0029233,0015593_52_2014_QH13
0029233,0015592_52_2014_QH13
0029233,0015596_52_2014_QH13
0029233,0015595_52_2014_QH13
0029236,0015559_52_2014_QH13
0029236,0015560_52_2014_QH13
0029236,0015555_52_2014_QH13
0029237,0021950_91_2015_QH13
0029238,0014631_50_2005_QH11
0029238,0014632_50_2005_QH11
0029238,0014624_50_2005_QH11
0029239,0015567_52_2014_QH13
0029239,0022664_91_2015_QH13
0029239,0015544_52_2014_QH13
0029240,0014599_50_2005_QH11
0029241,0009135_24_2008_QH12
0029241,0009139_24_2008_QH12
0029244,0018969_68_2020_QH14
0029246,0016554_59_2014_QH13
0029247,0022076_91_2015_QH13
0029247,0022083_91_2015_QH13
0029247,0022073_91_2015_QH13
0029248,0022173_91_2015_QH13
0029248,0022171_91_2015_QH13
0029251,0014479_50_2005_QH11
0029254,0015564_52_2014_QH13
0029254,0015567_52_2014_QH13
0029254,0015565_52_2014_QH13
0029255,0018923_68_2020_QH14
0029256,0022619_91_2015_QH13
0029256,0022660_91_2015_QH13
0029259,0024091_94_2015_QH13
0029259,0024089_94_2015_QH13
0029262,0022080_91_2015_QH13
0029265,0016565_59_2014_QH13
0029265,0016566_59_2014_QH13
0029266,0016558_59_2014_QH13
0029266,0016563_59_2014_QH13
0029266,0016532_59_2014_QH13
0029266,0016561_59_2014_QH13
0029271,0017168_60_2014_QH13
0029271,0017200_60_2014_QH13
0029271,0017169_60_2014_QH13
0029276,0015631_52_2014_QH13
0029276,0015632_52_2014_QH13
0029276,0015630_52_2014_QH13
0029276,0015628_52_2014_QH13
0029276,0015629_52_2014_QH13
0029277,0014339_49_2019_QH14
0029277,0014326_49_2019_QH14
0029277,0014301_49_2019_QH14
0029279,0015506_52_2014_QH13
0029286,0024628_96_2015_QH13
0029291,0022573_91_2015_QH13
0029291,0022574_91_2015_QH13
0029293,0020450_78_2015_QH13
0029293,0020451_78_2015_QH13
0029294,0015470_52_2010_QH12
0029294,0015454_52_2010_QH12
0029294,0015452_52_2010_QH12
0029294,0015471_52_2010_QH12
0029294,0015456_52_2010_QH12
0029298,0022660_91_2015_QH13
0029300,0015507_52_2014_QH13
0029301,0021952_91_2015_QH13
0029303,0021954_91_2015_QH13
0029307,0018101_65_2014_QH13
0029311,0018975_68_2020_QH14
0029314,0015507_52_2014_QH13
0029315,0002670_100_2015_QH13
0029320,0015589_52_2014_QH13
0029320,0015450_52_2010_QH12
0029320,0015448_52_2010_QH12
0029320,0015577_52_2014_QH13
0029320,0015449_52_2010_QH12
0029321,0022285_91_2015_QH13
0029321,0022284_91_2015_QH13
0029321,0022282_91_2015_QH13
0029321,0022283_91_2015_QH13
0029327,0015605_52_2014_QH13
0029327,0015604_52_2014_QH13
0029332,0022485_91_2015_QH13
0029332,0022487_91_2015_QH13
0029332,0022484_91_2015_QH13
0029332,0022486_91_2015_QH13
0029334,0019629_73_2006_QH11
0029337,0015595_52_2014_QH13
0029337,0015593_52_2014_QH13
0029337,0015592_52_2014_QH13
0029338,0015625_52_2014_QH13
0029338,0015631_52_2014_QH13
0029338,0015632_52_2014_QH13
0029339,0022464_91_2015_QH13
0029345,0018982_68_2020_QH14
0029346,0022076_91_2015_QH13
0029348,0015432_52_2010_QH12
0029348,0015425_52_2010_QH12
0029348,0015441_52_2010_QH12
0029351,0017190_60_2014_QH13
0029355,0024045_94_2015_QH13
0029357,0014933_50_2014_QH13
0029365,0022545_91_2015_QH13
0029372,0022658_91_2015_QH13
0029372,0022668_91_2015_QH13
0029373,0018135_65_2014_QH13
0029373,0018134_65_2014_QH13
0029373,0017895_65_2014_QH13
0029375,0013583_45_2019_QH14
0029376,0018080_65_2014_QH13
0029376,0018089_65_2014_QH13
0029376,0018079_65_2014_QH13
0029376,0018085_65_2014_QH13
0029376,0017896_65_2014_QH13
0029377,0014560_50_2005_QH11
0029378,0015555_52_2014_QH13
0029380,0014481_50_2005_QH11
0029384,0022108_91_2015_QH13
0029386,0018135_65_2014_QH13
0029386,0017895_65_2014_QH13
0029386,0018134_65_2014_QH13
0029386,0018138_65_2014_QH13
0029390,0019903_75_2006_QH11
0029392,0023003_92_2015_QH13
0029392,0023671_93_2015_QH13
0029392,0022814_92_2015_QH13
0029393,0015593_52_2014_QH13
0029393,0015592_52_2014_QH13
0029393,0015562_52_2014_QH13
0029393,0015595_52_2014_QH13
0029393,0015596_52_2014_QH13
0029394,0024620_96_2015_QH13
0029394,0024621_96_2015_QH13
0029394,0024619_96_2015_QH13
0029398,0022684_91_2015_QH13
0029404,0018089_65_2014_QH13
0029404,0018022_65_2014_QH13
0029405,0009126_24_2008_QH12
0029405,0009127_24_2008_QH12
0029409,0009126_24_2008_QH12
0029410,0015559_52_2014_QH13
0029410,0015560_52_2014_QH13
0029410,0015555_52_2014_QH13
0029413,0016557_59_2014_QH13
0029415,0022632_91_2015_QH13
0029415,0022633_91_2015_QH13
0029415,0022636_91_2015_QH13
0029418,0015448_52_2010_QH12
0029418,0015450_52_2010_QH12
0029421,0015456_52_2010_QH12
0029421,0015436_52_2010_QH12
0029421,0015454_52_2010_QH12
0029428,0022079_91_2015_QH13
0029428,0022083_91_2015_QH13
0029428,0022080_91_2015_QH13
0029428,0022084_91_2015_QH13
0029431,0022079_91_2015_QH13
0029431,0022084_91_2015_QH13
0029431,0022068_91_2015_QH13
0029438,0014492_50_2005_QH11
0029441,0009137_24_2008_QH12
0029441,0009138_24_2008_QH12
0029441,0009146_24_2008_QH12
0029443,0022949_92_2015_QH13
0029444,0000254_02_2011_QH13
0029444,0000284_02_2011_QH13
0029444,0000255_02_2011_QH13
0029445,0017210_60_2014_QH13
0029445,0017212_60_2014_QH13
0029446,0022276_91_2015_QH13
0029449,0022402_91_2015_QH13
0029451,0022650_91_2015_QH13
0029452,0016623_59_2020_QH14
0029458,0014460_50_2005_QH11
0029458,0014438_50_2005_QH11
0029459,0002544_100_2015_QH13
0029459,0003848_101_2015_QH13
0029460,0015439_52_2010_QH12
0029461,0009664_26_2008_QH12
0029462,0022090_91_2015_QH13
0029462,0022034_91_2015_QH13
0029466,0020452_78_2015_QH13
0029476,0018927_68_2020_QH14
0029477,0009987_28_2009_QH12
0029478,0015506_52_2014_QH13
0029479,0009978_28_2009_QH12
0029481,0022068_91_2015_QH13
0029483,0015533_52_2014_QH13
0029483,0015547_52_2014_QH13
0029489,0022660_91_2015_QH13
0029489,0022659_91_2015_QH13
0029490,0022140_91_2015_QH13
0029494,0018970_68_2020_QH14
0029494,0018971_68_2020_QH14
0029497,0018963_68_2020_QH14
0029502,0022446_91_2015_QH13
0029505,0003930_101_2015_QH13
0029505,0023452_92_2015_QH13
0029505,0009664_26_2008_QH12
0029505,0023958_93_2015_QH13
0029513,0016560_59_2014_QH13
0029513,0016561_59_2014_QH13
0029513,0016563_59_2014_QH13
0029513,0016532_59_2014_QH13
0029521,0021961_91_2015_QH13
0029521,0017190_60_2014_QH13
0029521,0021959_91_2015_QH13
0029527,0016566_59_2014_QH13
0029530,0014095_47_2010_QH12
0029533,0020453_78_2015_QH13
0029533,0020452_78_2015_QH13
0029534,0004301_103_2016_QH13
0029536,0022295_91_2015_QH13
0029536,0022291_91_2015_QH13
0029536,0022296_91_2015_QH13
0029537,0022650_91_2015_QH13
0029540,0022138_91_2015_QH13
0029540,0022139_91_2015_QH13
0029546,0016555_59_2014_QH13
0029546,0016558_59_2014_QH13
0029549,0015609_52_2014_QH13
0029551,0015497_52_2014_QH13
0029553,0015508_52_2014_QH13
0029553,0015509_52_2014_QH13
0029554,0022632_91_2015_QH13
0029556,0022987_92_2015_QH13
0029556,0022986_92_2015_QH13
0029557,0016311_58_2014_QH13
0029557,0016307_58_2014_QH13
0029557,0016312_58_2014_QH13
0029557,0013601_45_2019_QH14
0029557,0016313_58_2014_QH13
0029559,0022583_91_2015_QH13
0029561,0019915_75_2006_QH11
0029566,0017203_60_2014_QH13
0029568,0003713_101_2015_QH13
0029572,0022015_91_2015_QH13
0029572,0022014_91_2015_QH13
0029572,0022017_91_2015_QH13
0029576,0022690_91_2015_QH13
0029578,0018969_68_2020_QH14
0029579,0016532_59_2014_QH13
0029579,0016560_59_2014_QH13
0029579,0016561_59_2014_QH13
0029579,0016563_59_2014_QH13
0029579,0016555_59_2014_QH13
0029581,0020434_78_2015_QH13
0029582,0015125_51_2005_QH11
0029582,0015082_51_2005_QH11
0029582,0015081_51_2005_QH11
0029584,0020409_78_2015_QH13
0029586,0015533_52_2014_QH13
0029586,0015547_52_2014_QH13
0029586,0015569_52_2014_QH13
0029596,0016554_59_2014_QH13
